,sms,spam,
3759,Stop the story. I've told him i've returned it and he's saying i should not re order it.,FALSE,
3760,Moby Pub Quiz.Win a Â£100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP Â£1.50 008704050406 SP Arrow,TRUE,
3761,"How about clothes, jewelry, and trips?",FALSE,
3762,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home",FALSE,
3763,Wat time do u wan 2 meet me later?,FALSE,
3764,"Thanks for your ringtone order, ref number R836. Your mobile will be charged Â£4.50. Should your tone not arrive please call customer services on 09065069154",TRUE,
3765,"Thanks for your ringtone order, ref number K718. Your mobile will be charged Â£4.50. Should your tone not arrive please call customer services on 09065069120",TRUE,
3766,Which is weird because I know I had it at one point,FALSE,
3767,That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.,FALSE,
3768,Yesterday its with me only . Now am going home.,FALSE,
3769,"Gumby's has a special where a  &lt;#&gt; "" cheese pizza is $2 so I know what we're doin tonight",FALSE,
3770,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ...",FALSE,
3771,Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired,FALSE,
3772,"How long has it been since , princess?",FALSE,
3773,Wat u doing there?,FALSE,
3774,Wat r u doing?,FALSE,
3775,Wat r u doing?,FALSE,
3776,Wat r u doing now?,FALSE,
3777,Wat Ã¼ doing now?,FALSE,
3778,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,TRUE,
3779,Is avatar supposed to have subtoitles,FALSE,
3780,Not yet chikku..wat abt u?,FALSE,
3781,"sir, you will receive the account no another 1hr time. Sorry for the delay.",FALSE,
3782,Take something for pain. If it moves however to any side in the next 6hrs see a doctor.,FALSE,
3783,I am joining today formally.Pls keep praying.will talk later.,FALSE,
3784,I can ask around but there's not a lot in terms of mids up here,FALSE,
3785,"Hey, iouri gave me your number, I'm wylie, ryan's friend",FALSE,
3786,Is ur paper in e morn or aft tmr?,FALSE,
3787,How's ur paper?,FALSE,
3788,You have won a guaranteed 32000 award or maybe even Â£1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,TRUE,
3789,They did't play one day last year know even though they have very good team.. Like india.,FALSE,
3790,"Sorry, was in the bathroom, sup",FALSE,
3791,I think the other two still need to get cash but we can def be ready by 9,FALSE,
3792,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed!,FALSE,
3793,As if i wasn't having enough trouble sleeping.,FALSE,
3794,"Uh, heads up we don't have THAT much left",FALSE,
3795,I could ask carlos if we could get more if anybody else can chip in,FALSE,
3796,Thinkin about someone is all good. No drugs for that,FALSE,
3797,"Ok., is any problem to u frm him? Wats matter?",FALSE,
3798,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,FALSE,
3799,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,FALSE,
3800,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,TRUE,********
3801,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,TRUE,
3802,Just got up. have to be out of the room very soon. â€¦. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.,FALSE,
3803,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,TRUE,
3804,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,FALSE,
3805,Surely result will offer:),FALSE,
3806,And pls pls drink plenty plenty water,FALSE,
3807,I'm home. Doc gave me pain meds says everything is fine.,FALSE,
3808,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",FALSE,
3809,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",FALSE,
3810,Thanks love. But am i doing torch or bold.,FALSE,
3811,I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?,FALSE,
3812,Sounds great! Are you home now?,FALSE,
3813,"Yep, by the pretty sculpture",FALSE,
3814,"Sorry that took so long, omw now",FALSE,
3815,Yup,FALSE,
3816,Yup,FALSE,
3817,Yup...,FALSE,
3818,Yup bathe liao...,FALSE,
3819,Yup... How Ã¼ noe leh...,FALSE,
3820,Much better now thanks lol,FALSE,
3821,For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis.,FALSE,
3822, &lt;#&gt;  in mca. But not conform.,FALSE,
3823,Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,FALSE,
3824,Theyre doing it to lots of places. Only hospitals and medical places are safe.,FALSE,
3825,Wishing you a wonderful week.,FALSE,
3826,Auntie huai juan never pick up her phone,FALSE,
3827,Let me know when you've got the money so carlos can make the call,FALSE,
3828,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x",FALSE,
3829,Nothing spl..wat abt u and whr ru?,FALSE,
3830,when you and derek done with class?,FALSE,
3831,Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,FALSE,
3832,"Yep, at derek's house now, see you Sunday &lt;3",FALSE,
3833,K sure am in my relatives home. Sms me de. Pls:-),FALSE,
3834,Now thats going to ruin your thesis!,FALSE,
3835,Total video converter free download type this in google search:),FALSE,
3836,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,FALSE,
3837,Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?,FALSE,
3838,Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;,FALSE,
3839,Your brother is a genius,FALSE,
3840,Hi.what you think about match?,FALSE,
3841,Cool. I am  &lt;#&gt;  !,FALSE,
3842,Watching ajith film ah?,FALSE,
3843,I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.,FALSE,
3844,Wat time r Ã¼ going to xin's hostel?,FALSE,
3845,I'm in a movie... Collect car oredi...,FALSE,
3846,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,FALSE,
3847,"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe",FALSE,
3848,Tell me they're female :V how're you throwing in? We're deciding what all to get now,FALSE,
3849,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,FALSE,
3850,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,FALSE,
3851,So wat's da decision?,FALSE,
3852,Just finished. Missing you plenty,FALSE,
3853,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,TRUE,
3854,Forgot to tell Ã¼ smth.. Can Ã¼ like number the sections so that it's clearer..,FALSE,
3855,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,FALSE,
3856,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,FALSE,
3857,How i noe... She's in da car now... Later then c lar... I'm wearing shorts...,FALSE,
3858,Aiyah u did ok already lar. E nydc at wheellock?,FALSE,
3859,Happy new year. Hope you are having a good semester,FALSE,
3860,1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+,TRUE,
3861,"I'm taking derek &amp; taylor to walmart, if I'm not back by the time you're done just leave the mouse on my desk and I'll text you when priscilla's ready",FALSE,
3862,Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck?,FALSE,
3863,Are you staying in town ?,FALSE,
3864,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...",FALSE,
3865,I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-),FALSE,
3866,"How long before you get reply, just defer admission til next semester",FALSE,
3867,Take us out shopping and Mark will distract Isaiah.=D,FALSE,
3868,"We can go 4 e normal pilates after our intro...  
",FALSE,
3869,I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?,FALSE,
3870,Ok then no need to tell me anything i am going to sleep good night,FALSE,
3871,Cps is causing the outages to conserve energy.,FALSE,
3872,Dunno lei shd b driving lor cos i go sch 1 hr oni.,FALSE,
3873,Am not interested to do like that.,FALSE,
3874,In that case I guess I'll see you at campus lodge,FALSE,
3875,Guess who spent all last night phasing in and out of the fourth dimension,FALSE,
3876,Sounds great! Im going to sleep now. Have a good night!,FALSE,
3877,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",FALSE,
3878,Sure! I am driving but will reach my destination soon.,FALSE,
3879,"Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  
",FALSE,
3880,I am taking you for italian food. How about a pretty dress with no? :),FALSE,
3881,All boys made fun of me today. Ok i have no problem. I just sent one message just for fun,FALSE,
3882,Ok. Me watching tv too.,FALSE,
3883,I said its okay. Sorry,FALSE,
3884,"Don't Think About ""What u Have Got"" Think About ""How to Use It That You Have Got"" gooD ni8",FALSE,
3885,My sister going to earn more than me da.,FALSE,
3886,"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",FALSE,
3887,"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",FALSE,
3888,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,TRUE,
3889,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens",FALSE,
3890,Need a coffee run tomo?Can't believe it's that time of week already,FALSE,
3891,Today am going to college so am not able to atten the class.,FALSE,
3892,She.s find. I sent you an offline message to know how anjola's now.,FALSE,
3893,Its like that hotel dusk game i think. You solve puzzles in a area thing,FALSE,
3894,There are many company. Tell me the language.,FALSE,
3895,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,FALSE,
3896,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,FALSE,
3897,And popping &lt;#&gt; ibuprofens was no help.,FALSE,
3898,"Mostly sports type..lyk footbl,crckt..",FALSE,
3899,Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been?,FALSE,
3900,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx,FALSE,********
3901,"Me also da, i feel yesterday night  wait til 2day night dear.",FALSE,
3902,K actually can you guys meet me at the sunoco on howard? It should be right on the way,FALSE,
3903,No calls..messages..missed calls,FALSE,
3904,No calls..messages..missed calls,FALSE,
3905,No calls..messages..missed calls,FALSE,
3906,Okie.. Thanx..,FALSE,
3907,Okie... Thanx...,FALSE,
3908,Thanx...,FALSE,
3909,"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done.",FALSE,
3910,Hey i've booked the 2 lessons on sun liao...,FALSE,
3911,Ok thanx... Take care then...,FALSE,
3912,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.,FALSE,
3913,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.,FALSE,
3914,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u",FALSE,
3915,Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a,TRUE,
3916,Its ok my arm is feeling weak cuz i got a shot so we can go another time,FALSE,
3917,Aiyo cos i sms Ã¼ then Ã¼ neva reply so i wait 4 Ã¼ to reply lar. I tot Ã¼ havent finish ur lab wat.,FALSE,
3918,"Superb Thought- ""Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today."":-)",FALSE,
3919,Have a good evening! Ttyl,FALSE,
3920,Good evening! How are you?,FALSE,
3921,Have a good evening! Ttyl,FALSE,
3922,Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt,FALSE,
3923,I need details about that online job.,FALSE,
3924,"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor...",FALSE,
3925,Can you pls send me that company name. In saibaba colany,FALSE,
3926,"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy ""VALENTINES DAY"" in advance",FALSE,
